"ITEM_SK","TOTAL_REVENUE","BASKETS","DISTINCT_CUSTOMERS","AVERAGE_PRICE"
"12707431","28.77000","3","3","9.5900000000000"
"14941567","28.76000","4","3","7.1900000000000"
"11824833","28.76000","4","3","7.1900000000000"
"11839026","28.75000","21","12","1.2500000000000"
"14115893","28.74000","5","3","4.7900000000000"
"15029160","28.74000","6","3","4.7900000000000"
"14560824","28.63000","10","6","2.4630000000000"
"15692583","28.62000","17","7","1.5900000000000"
"15692585","28.62000","17","9","1.5900000000000"
"15597642","28.59000","26","13","1.1436000000000"
"12182259","28.58998","3","2","4.1966653333333"
"11604458","28.58000","9","6","2.8133333333333"
"11838774","28.58000","39","27","0.5921794871795"
"11606290","28.57999","3","2","7.0266658333333"
"11697920","28.56998","3","3","9.5233266666667"
"12759390","28.56000","23","13","1.1900000000000"
"15289596","28.56000","14","8","1.2328571428571"
"14250002","28.55999","5","3","4.3786660000000"
"11686005","28.55999","5","4","4.7119990000000"
"14535638","28.54000","11","7","1.8309090909091"
"13904806","28.53000","7","4","4.0757142857143"
"15657750","28.50000","3","1","9.5000000000000"
"15253089","28.50000","9","2","3.1666666666667"
"11750208","28.49000","11","7","2.5900000000000"
"11750250","28.47000","3","3","9.4900000000000"
"15221635","28.47000","3","3","9.4900000000000"
"15292272","28.46999","4","4","5.8674987500000"
"15501625","28.45000","4","4","7.1125000000000"
"15501671","28.45000","7","5","5.7757142857143"
"12889502","28.45000","10","8","2.8450000000000"
"11623330","28.45000","5","4","5.6900000000000"
"11641201","28.45000","10","5","2.8450000000000"
"11941818","28.45000","7","7","3.2071428571429"
"14544592","28.44999","12","2","1.9541662500000"
"14543976","28.44000","6","5","4.7400000000000"
"15243366","28.44000","7","6","4.7400000000000"
"14308630","28.44000","5","4","4.7400000000000"
"15207846","28.43000","8","8","3.5537500000000"
"15222949","28.43000","7","5","4.0614285714286"
"15030120","28.39000","17","7","1.3770588235294"
"11682123","28.39000","23","6","0.8860869565217"
"11685772","28.39000","31","22","0.5348387096774"
"11692235","28.38999","8","7","1.5079165625000"
"11732769","28.38000","20","11","1.2900000000000"
"11691019","28.35000","6","5","4.7250000000000"
"12577081","28.35000","13","9","1.8746153846154"
"14482802","28.33000","6","4","4.7216666666667"
"14069958","28.32000","8","6","3.5400000000000"
"15273747","28.32000","9","7","3.1466666666667"
"14384221","28.31000","5","3","5.6620000000000"
"15688952","28.31000","14","9","1.4900000000000"
"11650553","28.31000","9","7","3.1455555555556"
"13879729","28.29998","3","2","6.0999966666667"
"15278612","28.28000","7","6","4.0400000000000"
"12924503","28.27999","3","2","7.2044433333333"
"15072013","28.26000","18","15","1.2400000000000"
"14871472","28.26000","9","8","2.0122222222222"
"11741795","28.24000","18","12","1.4111111111111"
"14022069","28.21000","6","6","4.3683333333333"
"14994456","28.19000","6","6","4.6983333333333"
"15640439","28.17000","27","18","0.8211111111111"
"15674557","28.17000","3","2","9.3900000000000"
"13828672","28.14000","6","5","4.6900000000000"
"12849334","28.11000","6","5","3.6983333333333"
"14960893","28.10000","11","7","2.3636363636364"
"14321383","28.08000","16","13","2.7556250000000"
"11838768","28.06000","32","26","0.5890625000000"
"13866912","28.06000","13","9","1.7653846153846"
"11675889","28.05999","18","4","0.9266665277778"
"11691207","28.01000","8","4","3.1275000000000"
"14491670","28.00000","4","4","7.0000000000000"
"14229396","27.99999","4","4","6.9999975000000"
"15593718","27.99999","4","3","5.3333325000000"
"15593719","27.99999","5","3","5.5999980000000"
"14094334","27.98998","3","3","7.6633283333333"
"14073318","27.98998","3","2","9.3299933333333"
"11742848","27.98998","3","3","9.3299933333333"
"14356483","27.98000","3","3","9.3266666666667"
"11839013","27.98000","7","7","3.5685714285714"
"11611540","27.97999","3","3","7.6599983333333"
"15143035","27.97999","3","3","9.3266633333333"
"15593754","27.97999","3","3","7.6599983333333"
"15691160","27.97999","4","4","5.7449987500000"
"15696319","27.97999","4","4","5.7449987500000"
"15115840","27.97000","3","2","9.3233333333333"
"11611533","27.97000","3","3","9.3233333333333"
"11620852","27.97000","9","4","3.4962500000000"
"11644791","27.97000","3","2","9.3233333333333"
"14471793","27.97000","3","3","9.3233333333333"
"12577105","27.97000","3","3","9.3233333333333"
"14994462","27.97000","4","3","6.9925000000000"
"12580036","27.96999","4","2","5.3258325000000"
"12775197","27.96999","4","4","5.7424987500000"
"15224409","27.96000","4","4","6.9900000000000"
"15274912","27.96000","4","4","6.9900000000000"
"15558252","27.96000","4","3","6.9900000000000"
"15580655","27.96000","4","4","6.9900000000000"
"15586352","27.96000","4","3","6.9900000000000"
"15609997","27.96000","4","3","6.9900000000000"
"11745905","27.96000","4","4","6.9900000000000"
"11841038","27.96000","4","4","6.9900000000000"
"11736749","27.96000","4","4","6.9900000000000"
"15689715","27.96000","4","4","6.9900000000000"
"11682019","27.96000","4","4","6.9900000000000"
"14528596","27.96000","4","4","6.9900000000000"
"14543127","27.96000","4","3","6.9900000000000"
"14868967","27.96000","4","3","6.9900000000000"
"11609675","27.96000","4","2","6.9900000000000"
"14306316","27.96000","4","2","6.9900000000000"
"14327232","27.96000","4","2","6.9900000000000"
"15190470","27.95999","7","4","3.0419042857143"
"15281549","27.95000","5","4","5.5900000000000"
"12822416","27.94000","6","4","4.6566666666667"
"13027074","27.94000","6","4","4.6566666666667"
"14492689","27.94000","6","4","4.6566666666667"
"14559421","27.93000","7","5","3.9900000000000"
"14937553","27.93000","7","5","3.9900000000000"
"15210814","27.93000","7","2","3.9900000000000"
"15221602","27.93000","7","5","3.9900000000000"
"15264727","27.93000","7","4","3.9900000000000"
"15293470","27.93000","8","5","3.4912500000000"
"15558089","27.93000","7","2","3.9900000000000"
"15580208","27.93000","6","6","3.9900000000000"
"14306259","27.93000","7","6","3.4914285714286"
"15674548","27.93000","7","7","3.9900000000000"
"15704035","27.93000","12","7","2.3275000000000"
"11749762","27.93000","7","4","3.9900000000000"
"11855285","27.93000","10","5","2.7930000000000"
"13981845","27.93000","7","5","3.9900000000000"
"15631577","27.92000","8","6","3.4900000000000"
"15656573","27.92000","7","6","3.4900000000000"
"15545688","27.92000","8","5","3.4900000000000"
"15582742","27.92000","8","6","3.4900000000000"
"12697373","27.92000","8","5","3.4900000000000"
"11666672","27.92000","8","3","3.4900000000000"
"11692037","27.90000","8","6","2.7900000000000"
"11692083","27.90000","9","6","2.7900000000000"
"15640436","27.90000","22","11","0.8372727272727"
"14498046","27.90000","10","10","2.7900000000000"
"11694113","27.90000","6","4","2.7900000000000"
"11733701","27.90000","13","8","2.4915384615385"
"11644935","27.87000","3","3","9.2900000000000"
"15634138","27.86000","4","4","6.9650000000000"
"14482861","27.86000","15","9","1.9900000000000"
"11837452","27.86000","13","12","1.9900000000000"
"12185964","27.86000","13","12","1.9900000000000"
"12881911","27.84000","6","4","4.6400000000000"
"14065580","27.84000","6","6","4.6400000000000"
"12804317","27.80000","4","4","6.9500000000000"
"11717391","27.78000","15","10","1.2700000000000"
"11851852","27.75999","5","5","5.5519980000000"
"11833562","27.73999","5","4","4.2146660000000"
"15243355","27.72000","7","6","4.6200000000000"
"12186073","27.70000","9","9","2.5850000000000"
"12513525","27.66000","7","4","3.9514285714286"
"14880248","27.63000","7","5","3.9471428571429"
"12184738","27.57000","13","10","2.1207692307692"
"12180792","27.55000","5","3","5.5100000000000"
"12184671","27.55000","10","7","1.8300000000000"
"11953602","27.54000","6","3","4.5900000000000"
"11617496","27.50000","7","6","5.5000000000000"
"11731501","27.48000","12","9","2.2900000000000"
"14546935","27.47999","3","2","9.1599966666667"
"14026445","27.47999","3","1","9.1599966666667"
"12888101","27.47000","3","3","9.1566666666667"
"15581378","27.47000","3","3","9.1566666666667"
"14308627","27.47000","3","3","9.1566666666667"
"14471794","27.47000","3","3","9.1566666666667"
"14227825","27.45000","5","4","5.4900000000000"
"11898011","27.45000","5","3","5.4900000000000"
"11669020","27.45000","5","4","5.4900000000000"
"15097834","27.45000","5","4","5.4900000000000"
"15107936","27.45000","5","5","5.4900000000000"
"15564057","27.45000","5","2","5.4900000000000"
"11612521","27.45000","5","4","5.4900000000000"
"11650258","27.45000","5","3","5.4900000000000"
"14496442","27.45000","5","5","5.4900000000000"
"14492684","27.43000","6","4","3.9900000000000"
"11729108","27.42999","10","3","0.9136665000000"
"11736529","27.42000","11","7","2.3572727272727"
"11741427","27.40000","12","11","2.4909090909091"
"11740623","27.39000","11","7","2.4900000000000"
"11748761","27.39000","6","5","2.4900000000000"
"11821209","27.39000","10","10","2.4900000000000"
"12172715","27.39000","11","6","2.4900000000000"
"12560323","27.39000","7","5","2.9185714285714"
"11616256","27.39000","10","9","2.4900000000000"
"15209711","27.39000","11","7","2.4900000000000"
"11702915","27.37000","3","2","9.1233333333333"
"11691260","27.37000","23","11","1.1900000000000"
"11691346","27.37000","13","6","1.1900000000000"
"11697936","27.36000","34","21","0.2400000000000"
"14213562","27.33000","7","4","3.9042857142857"
"11674575","27.31000","19","9","1.4373684210526"
"15607584","27.30000","12","3","2.2750000000000"
"15762067","27.29000","5","5","5.4580000000000"
"11748768","27.28000","19","14","1.1489473684211"
"12851600","27.27999","3","2","7.4266650000000"
"11716810","27.25000","17","5","1.0900000000000"
"13998358","27.23000","9","7","3.0255555555556"
"15647881","27.22000","6","6","4.5366666666667"
"11709724","27.19000","11","3","2.4718181818182"
"14313220","27.17000","28","13","0.7785714285714"
"14046894","27.16000","4","3","6.7900000000000"
"14889801","27.16000","4","2","6.7900000000000"
"11629988","27.16000","10","5","2.7160000000000"
"12782284","27.16000","4","3","6.7900000000000"
"14363250","27.15999","10","3","2.7159990000000"
"13967459","27.14000","6","4","4.5233333333333"
"12476795","27.12999","7","4","2.3054757142857"
"11778967","27.12000","32","19","0.2400000000000"
"11692058","27.12000","8","5","3.3900000000000"
"11692408","27.12000","8","4","3.3900000000000"
"12184654","27.09000","12","8","2.4627272727273"
"14531018","27.09000","20","8","1.2900000000000"
"11745386","27.08000","14","8","1.6128571428571"
"11602315","27.06999","6","3","4.5116650000000"
"11743377","27.05000","3","3","9.0166666666667"
"11744659","27.05000","3","3","9.0166666666667"
"14462989","27.02000","8","8","3.3775000000000"
"15581042","27.00000","326","157","0.0634057970994"
"15281547","26.99998","3","3","7.3333283333333"
"15281519","26.98998","3","3","8.9966600000000"
"14447259","26.98998","3","1","5.6633300000000"
"15630256","26.98998","3","2","8.9966600000000"
"11839682","26.98998","3","3","8.9966600000000"
"11702776","26.97999","3","2","8.9933300000000"
"11743224","26.97999","3","3","6.4933325000000"
"11665260","26.97999","3","3","7.3266650000000"
"11668841","26.97999","3","3","7.3266650000000"
"11686068","26.97999","3","3","7.3266650000000"
"11678134","26.97000","3","3","8.9900000000000"
"11684755","26.97000","3","1","8.9900000000000"
"11686070","26.97000","3","3","8.9900000000000"
"11687139","26.97000","3","2","8.9900000000000"
"11691814","26.97000","3","3","8.9900000000000"
"11748026","26.97000","3","2","8.9900000000000"
"15072200","26.97000","4","4","8.9900000000000"
"15143036","26.97000","3","3","8.9900000000000"
"15572466","26.97000","3","3","8.9900000000000"
"15593741","26.97000","3","3","8.9900000000000"
"15593844","26.97000","3","2","8.9900000000000"
"13789716","26.97000","3","1","8.9900000000000"
"14306176","26.97000","3","2","8.9900000000000"
"14316538","26.97000","3","3","8.9900000000000"
"11724981","26.97000","3","3","8.9900000000000"
"11732898","26.97000","3","3","8.9900000000000"
"12152065","26.97000","3","3","8.9900000000000"
"12189791","26.97000","3","3","8.9900000000000"
"12562525","26.97000","3","2","8.9900000000000"
"12562528","26.97000","3","3","8.9900000000000"
"12646523","26.97000","3","2","8.9900000000000"
"12691606","26.97000","3","3","8.9900000000000"
"12776259","26.97000","3","3","8.9900000000000"
"11606227","26.97000","5","3","8.9900000000000"
"11628652","26.97000","3","3","8.9900000000000"
"14294418","26.96000","4","3","6.7400000000000"
"12903221","26.95000","5","5","5.3900000000000"
"12904443","26.95000","10","7","2.5450000000000"
"13019934","26.95000","5","5","5.3900000000000"
"11835320","26.95000","5","5","5.3900000000000"
"14994449","26.95000","4","2","5.4900000000000"
"11849537","26.94000","13","8","1.7261538461538"
"15662728","26.94000","8","5","3.3675000000000"
"15735462","26.94000","6","3","4.4900000000000"
"11602097","26.94000","7","6","3.8485714285714"
"12178576","26.94000","5","5","4.4900000000000"
"12178584","26.94000","6","5","4.4900000000000"
"11748035","26.93000","7","5","3.8471428571429"
"11853945","26.93000","7","5","3.8471428571429"
"15015176","26.93000","7","6","3.8471428571429"
"13866921","26.93000","14","11","1.7814285714286"
"11663543","26.92000","8","5","3.3650000000000"
"11679850","26.91000","11","4","2.4463636363636"
"11679872","26.91000","9","4","2.6577777777778"
"14072524","26.91000","8","7","3.1781250000000"
"14909785","26.91000","7","5","2.9900000000000"
"14316570","26.91000","9","8","2.9900000000000"
"12774426","26.91000","9","7","2.9900000000000"
"15554250","26.91000","8","7","2.9900000000000"
"11606450","26.91000","8","6","3.8233333333333"
"11722949","26.91000","9","7","2.9900000000000"
"11692998","26.90000","10","9","2.4210000000000"
"11680661","26.90000","9","7","2.6900000000000"
"13957615","26.90000","21","14","1.2333333333333"
"14045753","26.89000","17","13","1.1315686274118"
"11599398","26.89000","11","6","2.4178784545455"
"14872230","26.88000","12","6","2.2400000000000"
"15703414","26.88000","9","5","2.3233333333333"
"12514069","26.87000","14","12","1.6353571428571"
"15092731","26.87000","13","10","2.0669230769231"
"11599435","26.84000","11","9","1.6718181818182"
"15072014","26.82000","14","14","1.4900000000000"
"15161369","26.82000","10","6","2.4530000000000"
"11744564","26.82000","17","14","1.5017647058824"
"11832461","26.82000","14","10","1.4900000000000"
"11694419","26.73000","23","8","0.9900000000000"
"15656525","26.72000","8","7","3.3400000000000"
"15090730","26.70000","28","12","0.8900000000000"
"11666695","26.69000","11","5","2.4263636363636"
"14482787","26.69000","11","10","2.1440909090909"
"14307555","26.68000","6","5","4.2816666666667"
"15063016","26.64000","13","7","2.2200000000000"
"11678745","26.62000","13","9","1.8025000000000"
"11624831","26.61000","9","5","2.9566666666667"
"11611475","26.56000","4","3","6.6400000000000"
"11667980","26.54000","17","7","1.0252941176471"
"14472683","26.54000","6","5","4.4233333333333"
"11748038","26.53000","7","4","3.7900000000000"
"15120328","26.53000","14","8","1.8950000000000"
"13970644","26.49000","11","10","2.2718181818182"
"11857237","26.46000","9","4","2.9400000000000"
"13856570","26.45000","5","5","5.2900000000000"
"14045182","26.45000","5","4","5.2900000000000"
"14065574","26.45000","5","5","5.2900000000000"
"11743148","26.45000","5","2","5.2900000000000"
"15107953","26.45000","5","5","5.2900000000000"
"11604220","26.44000","6","1","4.4066666666667"
"11623909","26.44000","8","6","3.3050000000000"
"12802491","26.44000","5","5","4.4900000000000"
"13016203","26.43000","8","7","2.9912500000000"
"11690062","26.42000","11","6","2.4018181818182"
"14883911","26.37000","8","5","2.9837500000000"
"12874559","26.33000","15","11","1.5566666666667"
"15554289","26.33000","7","3","3.7614285714286"
"15708631","26.31000","9","5","2.9233333333333"
"15689736","26.25000","3","2","8.7500000000000"
