"CUSTOMER_SK","products_bought","uniq_products_bought","total_spending","visit_no","average_spending"
"58818188","2","1","7.98000","1","7.98"
"58890172","2","1","7.98000","1","7.98"
"58910863","2","2","7.98000","2","3.99"
"59340262","2","2","7.98000","1","7.98"
"59418374","2","1","7.98000","1","7.98"
"59427012","2","2","7.98000","1","7.98"
"61062795","3","3","7.98000","1","7.98"
"61067560","2","2","7.98000","1","7.98"
"61719851","2","2","7.98000","1","7.98"
"61727454","2","1","7.98000","1","7.98"
"61807215","2","2","7.98000","1","7.98"
"61819181","2","2","7.98000","1","7.98"
"37354010","3","3","7.98000","1","7.98"
"37368563","2","1","7.98000","1","7.98"
"39430916","2","2","7.98000","1","7.98"
"39557947","2","1","7.98000","1","7.98"
"23613199","2","2","7.98000","1","7.98"
"26255371","2","1","7.98000","1","7.98"
"27987012","2","2","7.98000","1","7.98"
"58341175","2","2","7.98000","1","7.98"
"58381234","2","1","7.98000","1","7.98"
"58386451","2","2","7.98000","1","7.98"
"58409581","2","1","7.98000","1","7.98"
"58430077","2","1","7.98000","1","7.98"
"58452522","2","2","7.98000","1","7.98"
"58480251","2","1","7.98000","1","7.98"
"39839819","2","2","7.98000","1","7.98"
"39937456","4","3","7.98000","1","7.98"
"40133837","2","2","7.98000","1","7.98"
"40346538","2","2","7.98000","1","7.98"
"51902945","2","1","7.98000","1","7.98"
"58639312","7","6","7.97001","1","7.97"
"58649625","3","3","7.97000","2","3.99"
"59468775","5","5","7.97000","1","7.97"
"59500205","3","2","7.97000","1","7.97"
"22131533","2","2","7.97000","1","7.97"
"20825974","3","3","7.97000","1","7.97"
"40163063","4","4","7.97000","1","7.97"
"59036909","3","2","7.97000","1","7.97"
"59359385","3","3","7.97000","1","7.97"
"23482129","4","3","7.97000","2","3.99"
"61846919","3","3","7.97000","1","7.97"
"37052064","3","2","7.97000","1","7.97"
"39455264","2","2","7.97000","1","7.97"
"58642093","4","4","7.96001","1","7.96"
"39551266","4","1","7.96000","1","7.96"
"60262112","4","4","7.96000","1","7.96"
"59740010","5","3","7.96000","1","7.96"
"62461750","4","3","7.96000","1","7.96"
"35111974","3","3","7.96000","1","7.96"
"61352443","4","1","7.96000","2","3.98"
"69729328","4","3","7.96000","1","7.96"
"40168879","4","3","7.96000","1","7.96"
"58987190","4","1","7.96000","1","7.96"
"59001562","4","1","7.96000","1","7.96"
"62341450","4","4","7.95000","1","7.95"
"66002003","3","3","7.95000","1","7.95"
"60556754","4","4","7.95000","1","7.95"
"34460298","5","4","7.95000","1","7.95"
"31853816","6","5","7.94000","2","3.97"
"58667220","8","3","7.94000","2","3.97"
"46345137","3","3","7.94000","1","7.94"
"61285752","1","1","7.94000","1","7.94"
"60407728","3","3","7.93000","1","7.93"
"28233770","6","6","7.93000","1","7.93"
"69746094","4","4","7.93000","1","7.93"
"64886353","2","2","7.92000","1","7.92"
"63218854","5","5","7.92000","1","7.92"
"59036858","3","2","7.92000","1","7.92"
"58551415","3","3","7.92000","1","7.92"
"62477856","4","4","7.91000","1","7.91"
"52164088","3","3","7.91000","1","7.91"
"60299514","2","2","7.91000","1","7.91"
"58240952","3","3","7.90000","1","7.90"
"61342273","4","4","7.90000","1","7.90"
"61468770","2","2","7.90000","1","7.90"
"22118494","3","2","7.89000","1","7.89"
"66776457","2","2","7.89000","1","7.89"
"68365635","2","2","7.89000","1","7.89"
"62513153","1","1","7.89000","1","7.89"
"61890995","4","4","7.88000","1","7.88"
"62341107","3","3","7.88000","1","7.88"
"58589545","2","2","7.88000","2","3.94"
"28787895","2","2","7.88000","1","7.88"
"34927478","2","2","7.88000","1","7.88"
"37118975","2","2","7.88000","1","7.88"
"37380623","4","3","7.88000","1","7.88"
"61014949","2","2","7.88000","1","7.88"
"58897687","2","2","7.88000","1","7.88"
"59026860","2","2","7.88000","1","7.88"
"59059111","2","2","7.88000","1","7.88"
"59103879","3","3","7.88000","2","3.94"
"21292884","3","3","7.88000","1","7.88"
"42460792","2","2","7.88000","1","7.88"
"25752756","3","3","7.88000","1","7.88"
"60448575","2","2","7.88000","1","7.88"
"60546557","3","3","7.87000","1","7.87"
"60950444","3","3","7.87000","1","7.87"
"60959906","3","3","7.87000","1","7.87"
"37723357","3","2","7.87000","1","7.87"
"58643545","7","2","7.87000","1","7.87"
"58719482","3","3","7.87000","1","7.87"
"22338425","4","4","7.87000","1","7.87"
"36348712","4","4","7.87000","1","7.87"
"22839667","4","4","7.87000","1","7.87"
"22849629","3","3","7.87000","1","7.87"
"23250655","3","3","7.87000","2","3.94"
"65890522","4","2","7.87000","1","7.87"
"39910083","5","2","7.87000","1","7.87"
"40171486","3","3","7.87000","1","7.87"
"21433697","4","4","7.87000","1","7.87"
"51849657","2","2","7.86000","1","7.86"
"58869641","5","4","7.86000","1","7.86"
"59428510","2","2","7.85000","1","7.85"
"36033161","2","2","7.85000","1","7.85"
"61124431","4","3","7.85000","1","7.85"
"61025230","8","5","7.84000","1","7.84"
"22228379","4","3","7.84000","1","7.84"
"58307834","5","5","7.84000","1","7.84"
"58437665","4","3","7.84000","1","7.84"
"69631190","3","3","7.84000","1","7.84"
"53441992","6","3","7.84000","1","7.84"
"53919084","2","2","7.84000","1","7.84"
"53522918","2","2","7.83000","1","7.83"
"58286556","3","3","7.83000","1","7.83"
"58910099","4","4","7.83000","2","3.92"
"61760469","4","4","7.83000","1","7.83"
"69729400","4","4","7.83000","1","7.83"
"59430862","4","4","7.83000","1","7.83"
"40247988","2","2","7.83000","1","7.83"
"62437802","5","5","7.82000","1","7.82"
"58651922","4","4","7.82000","1","7.82"
"22212426","3","3","7.82000","1","7.82"
"59687381","4","4","7.82000","1","7.82"
"21068559","3","3","7.82000","1","7.82"
"58588776","5","5","7.81000","1","7.81"
"40378313","4","4","7.81000","1","7.81"
"61555032","2","2","7.81000","1","7.81"
"31829281","3","3","7.81000","1","7.81"
"59814386","3","3","7.80000","1","7.80"
"22283254","2","2","7.80000","1","7.80"
"58401694","3","3","7.79000","1","7.79"
"60145237","3","3","7.79000","1","7.79"
"37722524","3","2","7.79000","2","3.90"
"62453180","3","3","7.79000","1","7.79"
"52237593","3","3","7.79000","1","7.79"
"61843350","1","1","7.79000","1","7.79"
"61150111","2","2","7.78000","1","7.78"
"61367634","2","2","7.78000","1","7.78"
"61730550","2","2","7.78000","1","7.78"
"61737548","2","2","7.78000","1","7.78"
"62448663","2","2","7.78000","1","7.78"
"58647075","2","2","7.78000","1","7.78"
"58870466","2","2","7.78000","1","7.78"
"59036314","3","3","7.78000","1","7.78"
"59341542","4","4","7.78000","1","7.78"
"21582095","2","2","7.78000","1","7.78"
"36880252","2","2","7.78000","1","7.78"
"21159768","2","2","7.78000","1","7.78"
"21207129","2","2","7.78000","1","7.78"
"21439643","2","2","7.78000","1","7.78"
"60331526","2","2","7.78000","1","7.78"
"60528341","2","2","7.78000","1","7.78"
"60602609","2","2","7.78000","1","7.78"
"60616476","2","2","7.78000","1","7.78"
"61004256","2","2","7.78000","1","7.78"
"61010055","2","2","7.78000","1","7.78"
"52516764","2","2","7.78000","1","7.78"
"59749772","2","2","7.78000","1","7.78"
"69538719","4","4","7.78000","1","7.78"
"69683579","2","2","7.78000","1","7.78"
"34376628","3","3","7.78000","1","7.78"
"40169001","2","2","7.78000","1","7.78"
"40181777","2","2","7.78000","1","7.78"
"41531933","2","2","7.78000","1","7.78"
"66738817","2","1","7.78000","1","7.78"
"22747605","2","2","7.78000","1","7.78"
"23486775","3","3","7.77000","2","3.89"
"21229567","5","4","7.77000","1","7.77"
"58712930","3","2","7.77000","1","7.77"
"63040173","3","3","7.77000","1","7.77"
"22204746","3","3","7.77000","1","7.77"
"59539649","3","3","7.77000","1","7.77"
"60325616","4","3","7.77000","1","7.77"
"53698580","3","3","7.77000","1","7.77"
"30076180","4","3","7.77000","1","7.77"
"31807789","4","4","7.77000","1","7.77"
"61747906","4","4","7.76000","2","3.88"
"62342652","2","2","7.75000","1","7.75"
"20793903","6","4","7.75000","1","7.75"
"58784858","2","2","7.75000","1","7.75"
"39746133","2","2","7.75000","1","7.75"
"65793720","8","7","7.75000","1","7.75"
"60547820","2","2","7.75000","1","7.75"
"28067411","4","4","7.74000","1","7.74"
"64367674","4","4","7.74000","2","3.87"
"39304940","4","3","7.74000","1","7.74"
"36564751","4","4","7.73000","1","7.73"
"62747156","3","3","7.73000","1","7.73"
"54001226","3","3","7.73000","1","7.73"
"55669043","5","5","7.72000","1","7.72"
"28732791","4","4","7.72000","1","7.72"
"21438032","2","2","7.72000","1","7.72"
"59486708","6","6","7.72000","1","7.72"
"59919867","2","2","7.72000","1","7.72"
"22761513","3","3","7.72000","1","7.72"
"40183568","3","3","7.72000","1","7.72"
"53999556","4","4","7.71000","1","7.71"
"58640685","2","2","7.71000","1","7.71"
"62420985","3","3","7.71000","1","7.71"
"58985056","3","2","7.70000","1","7.70"
"31751632","3","2","7.70000","1","7.70"
"59598006","2","2","7.70000","1","7.70"
"58879912","1","1","7.69000","1","7.69"
"59004027","2","2","7.69000","1","7.69"
"61010874","1","1","7.69000","1","7.69"
"40134832","1","1","7.69000","1","7.69"
"37056235","4","3","7.69000","1","7.69"
"22306420","3","3","7.69000","1","7.69"
"58725029","4","4","7.69000","1","7.69"
"69524245","5","4","7.69000","1","7.69"
"21342265","4","3","7.69000","1","7.69"
"58615073","12","6","7.68001","2","3.84"
"58640373","2","2","7.68000","1","7.68"
"58644693","2","2","7.68000","1","7.68"
"58731447","3","2","7.68000","1","7.68"
"40174598","3","3","7.68000","1","7.68"
"53120383","2","2","7.68000","1","7.68"
"61744218","2","2","7.68000","1","7.68"
"62631685","2","2","7.68000","1","7.68"
"59028723","5","4","7.68000","2","3.84"
"34455974","2","2","7.68000","1","7.68"
"36837339","2","2","7.68000","1","7.68"
"36842454","2","2","7.68000","1","7.68"
"64752822","2","2","7.68000","1","7.68"
"23737387","2","2","7.68000","1","7.68"
"69612164","2","2","7.68000","1","7.68"
"69697131","3","3","7.68000","1","7.68"
"37367243","3","2","7.68000","1","7.68"
"37472347","8","6","7.67000","1","7.67"
"39655304","3","2","7.67000","2","3.84"
"58326034","3","3","7.67000","1","7.67"
"69652634","3","3","7.67000","1","7.67"
"20845461","4","4","7.67000","1","7.67"
"59061883","3","3","7.67000","1","7.67"
"59488189","5","4","7.66000","1","7.66"
"60889901","3","3","7.66000","1","7.66"
"65864074","2","2","7.66000","1","7.66"
"21608200","1","1","7.66000","1","7.66"
"59602072","4","3","7.65000","1","7.65"
"37604060","3","3","7.65000","1","7.65"
"61341777","5","4","7.65000","3","2.55"
"53536827","4","4","7.65000","1","7.65"
"22184806","3","3","7.64000","1","7.64"
"62340974","2","2","7.64000","1","7.64"
"38887980","5","5","7.64000","2","3.82"
"64945148","4","4","7.64000","1","7.64"
"23266133","4","4","7.64000","1","7.64"
"26025404","3","3","7.64000","1","7.64"
"25222864","6","5","7.63000","1","7.63"
"61716281","3","3","7.63000","1","7.63"
"69722090","5","4","7.63000","1","7.63"
"37346921","3","3","7.63000","1","7.63"
"37162493","3","3","7.62000","2","3.81"
"23588762","6","3","7.62000","2","3.81"
"25219025","2","2","7.62000","1","7.62"
"59030132","3","3","7.62000","1","7.62"
"34357249","2","2","7.62000","1","7.62"
"36764230","2","2","7.62000","1","7.62"
"20822935","2","2","7.62000","2","3.81"
"28182680","3","2","7.61000","1","7.61"
"36378356","3","2","7.61000","1","7.61"
"64531246","6","5","7.61000","1","7.61"
"60026294","3","2","7.60000","1","7.60"
"61864603","2","2","7.60000","1","7.60"
"20891059","3","3","7.59000","1","7.59"
"39562655","3","3","7.59000","1","7.59"
"21568649","3","3","7.59000","1","7.59"
"60621957","6","5","7.59000","2","3.80"
"60918281","2","2","7.59000","1","7.59"
"25692460","3","2","7.59000","1","7.59"
"58362634","3","3","7.59000","1","7.59"
"64637372","3","3","7.59000","1","7.59"
"64657061","2","1","7.58000","1","7.58"
"66191398","2","2","7.58000","1","7.58"
"37123672","2","2","7.58000","2","3.79"
"53361089","2","2","7.58000","1","7.58"
"51640604","2","2","7.58000","1","7.58"
"20761941","2","2","7.58000","1","7.58"
"21446705","2","1","7.58000","1","7.58"
"21472042","2","2","7.58000","1","7.58"
"61313175","2","2","7.58000","1","7.58"
"61376034","2","2","7.58000","1","7.58"
"61515953","5","5","7.58000","1","7.58"
"59471866","2","2","7.58000","1","7.58"
"59579354","2","2","7.58000","1","7.58"
"58640539","2","2","7.58000","1","7.58"
"21580921","2","1","7.58000","1","7.58"
"23276092","2","2","7.58000","1","7.58"
"23486567","2","2","7.58000","1","7.58"
"58776627","2","2","7.58000","1","7.58"
"58974418","3","3","7.58000","1","7.58"
"58989193","2","2","7.58000","1","7.58"
"59343690","2","2","7.58000","1","7.58"
"28748324","2","1","7.58000","1","7.58"
"31819537","2","2","7.58000","1","7.58"
"34940565","2","2","7.58000","1","7.58"
"22392628","6","6","7.57001","2","3.79"
"22211427","3","2","7.57000","1","7.57"
"61047489","5","3","7.57000","1","7.57"
"39731228","4","3","7.57000","1","7.57"
"62348588","3","3","7.57000","1","7.57"
"64568375","3","2","7.57000","1","7.57"
"20677388","4","4","7.57000","1","7.57"
"20691407","3","2","7.57000","1","7.57"
"20833592","3","3","7.57000","1","7.57"
"21328334","3","3","7.57000","1","7.57"
"40180378","3","3","7.57000","1","7.57"
"59566955","4","4","7.57000","3","2.52"
"59830589","4","4","7.57000","2","3.79"
"58905626","4","3","7.57000","1","7.57"
"58638740","3","3","7.57000","1","7.57"
"23563539","4","3","7.57000","1","7.57"
"21686172","1","1","7.56000","1","7.56"
"65563704","4","3","7.56000","1","7.56"
"66620344","4","3","7.56000","1","7.56"
"59004247","3","3","7.56000","1","7.56"
"62286211","6","5","7.54000","1","7.54"
"66389621","3","3","7.54000","1","7.54"
"69721453","5","5","7.54000","1","7.54"
"60524355","2","2","7.54000","1","7.54"
"60957652","2","2","7.53000","1","7.53"
"58891338","3","3","7.53000","1","7.53"
"55096242","5","4","7.53000","1","7.53"
"25774251","3","3","7.53000","1","7.53"
"53586898","6","5","7.52000","1","7.52"
"58387321","3","3","7.52000","1","7.52"
"40118664","1","1","7.52000","1","7.52"
"20722442","3","3","7.51000","1","7.51"
"60844400","3","3","7.51000","1","7.51"
"28427113","8","4","7.50000","1","7.50"
"61513718","3","2","7.50000","1","7.50"
"22248970","3","3","7.50000","1","7.50"
"58882825","4","3","7.50000","1","7.50"
"63864679","3","3","7.50000","1","7.50"
"59918993","3","3","7.50000","1","7.50"
"59026534","10","1","7.49999","1","7.50"
"58816959","1","1","7.49000","1","7.49"
"58909908","1","1","7.49000","1","7.49"
"59032445","4","4","7.49000","1","7.49"
"59036028","2","1","7.49000","1","7.49"
"59038873","3","2","7.49000","1","7.49"
"21692600","1","1","7.49000","1","7.49"
"22157807","2","2","7.49000","1","7.49"
"60096078","1","1","7.49000","1","7.49"
"60622450","1","1","7.49000","1","7.49"
"60625990","3","3","7.49000","1","7.49"
"37072848","1","1","7.49000","1","7.49"
"38874743","3","3","7.49000","1","7.49"
"39007315","1","1","7.49000","1","7.49"
"20841491","1","1","7.49000","1","7.49"
"20983723","1","1","7.49000","1","7.49"
"61709126","1","1","7.49000","1","7.49"
"40182313","2","2","7.49000","1","7.49"
"23485290","2","2","7.49000","1","7.49"
"23739064","2","2","7.49000","1","7.49"
"24737331","3","3","7.49000","1","7.49"
"59499942","1","1","7.49000","1","7.49"
"58266409","1","1","7.49000","1","7.49"
"58743908","1","1","7.49000","1","7.49"
"36839265","3","2","7.49000","1","7.49"
"64875885","3","3","7.49000","1","7.49"
"66477433","1","1","7.49000","1","7.49"
"66940650","1","1","7.49000","1","7.49"
"62403179","2","2","7.49000","1","7.49"
"62490100","1","1","7.49000","1","7.49"
"52598922","3","3","7.49000","1","7.49"
"53749615","2","2","7.49000","2","3.75"
"53226815","4","4","7.48000","1","7.48"
"53463479","2","2","7.48000","1","7.48"
"53728701","2","2","7.48000","1","7.48"
"58246516","2","2","7.48000","1","7.48"
"39833150","3","3","7.48000","2","3.74"
"60072239","47","4","7.48000","5","1.50"
"60148164","2","1","7.48000","1","7.48"
"60527871","2","2","7.48000","1","7.48"
"60633761","2","2","7.48000","1","7.48"
"60641220","2","1","7.48000","1","7.48"
"58770065","4","4","7.48000","1","7.48"
"58870649","2","2","7.48000","1","7.48"
"21569498","2","2","7.48000","1","7.48"
"21705008","2","2","7.48000","1","7.48"
"22117405","2","2","7.48000","1","7.48"
"61346841","3","3","7.48000","1","7.48"
"37361784","2","2","7.48000","1","7.48"
"37704458","2","2","7.48000","1","7.48"
"39352973","2","2","7.48000","1","7.48"
"20814027","3","3","7.48000","1","7.48"
"20956907","2","2","7.48000","2","3.74"
"21060370","3","3","7.48000","1","7.48"
"62315276","2","2","7.48000","1","7.48"
"62360514","2","2","7.48000","1","7.48"
"63656493","3","3","7.48000","1","7.48"
"58309270","2","2","7.48000","1","7.48"
"58405713","2","2","7.48000","1","7.48"
"59549282","2","2","7.48000","1","7.48"
"59570792","2","2","7.48000","1","7.48"
"64907627","2","2","7.48000","1","7.48"
"66337422","2","2","7.48000","1","7.48"
"69391044","2","2","7.48000","1","7.48"
"69721913","2","2","7.48000","1","7.48"
"69784553","2","2","7.48000","1","7.48"
"34428278","2","2","7.48000","1","7.48"
"36535351","2","2","7.48000","1","7.48"
"36536795","2","2","7.48000","1","7.48"
"36178410","3","3","7.47000","2","3.74"
"60821741","3","3","7.47000","2","3.74"
"52642128","3","2","7.47000","1","7.47"
"51848311","3","3","7.47000","1","7.47"
"61019984","4","3","7.47000","1","7.47"
"61116071","2","2","7.47000","1","7.47"
"61343678","2","2","7.47000","2","3.74"
"23861400","3","3","7.47000","1","7.47"
"20945702","3","3","7.47000","2","3.74"
"21270847","3","2","7.47000","1","7.47"
"64982994","3","3","7.47000","1","7.47"
"65608548","3","3","7.47000","1","7.47"
"69134744","3","3","7.47000","1","7.47"
"58338481","4","3","7.47000","1","7.47"
"58409497","3","1","7.47000","1","7.47"
"58504794","3","2","7.47000","1","7.47"
"58511226","3","2","7.47000","1","7.47"
"60985209","4","3","7.46000","1","7.46"
"54023173","6","6","7.46000","1","7.46"
"59404012","6","4","7.46000","1","7.46"
"69733993","3","3","7.46000","1","7.46"
"58871546","1","1","7.45000","1","7.45"
"59027121","5","2","7.45000","2","3.73"
"59430473","5","5","7.45000","1","7.45"
"59692916","3","3","7.44000","2","3.72"
"61383542","6","3","7.44000","1","7.44"
"61761241","2","2","7.44000","1","7.44"
"53711086","3","2","7.43000","2","3.72"
"59441619","4","4","7.43000","1","7.43"
"58878744","4","4","7.43000","1","7.43"
"60940069","3","3","7.42000","1","7.42"
"60275408","1","1","7.41000","1","7.41"
"69640631","2","2","7.41000","1","7.41"
"58638754","2","2","7.40000","1","7.40"
"58262816","7","7","7.39001","1","7.39"
"39816420","1","1","7.39000","1","7.39"
"58890083","3","3","7.39000","1","7.39"
"62367193","4","4","7.39000","2","3.70"
"28429089","1","1","7.39000","1","7.39"
"22640099","3","3","7.38000","1","7.38"
"23852528","3","2","7.38000","1","7.38"
"26234818","2","2","7.38000","1","7.38"
"39839081","2","1","7.38000","1","7.38"
"37474781","2","2","7.38000","1","7.38"
"29948517","11","5","7.38000","1","7.38"
"58387755","2","2","7.38000","1","7.38"
